robot_max_speed,robot_radius,success_rate,collision_rate,timeout_rate,average_path_length,average_time_diff,width,height,indoor_map_type,iterations,corridor_width,outdoor_map_type,num_static_obstacles,static_obstacle_size,other_map_type,mean_angle_info,entropy,map_size,max_entropy,num_obs_cv2,occupancy_ratio,distance_normalized,distance_avg,distance_variance,average_linear_velocity,average_obstalce_size,number_dynamic_obstalces,crowdnav,dwa,rlca,teb
0.22,0.113,1,0,0,36.9,640000000000,50,50,1,15,5,0,0,0,0,180,0.0127,1250,2.3219,2,0.3928,0,0,1,0.65,0.55,6,0,1,0,0
0.22,0.113,0.8,0,0.2,106.99,1970000000000,90,90,1,70,4,0,0,0,0,98.1818,0.0367,4050,2.3219,11,0.3721,0.5,0.0081,0,0,0,0,0,1,0,0
0.22,0.113,0.7,0.3,0,55.34,891000000000,50,50,1,70,4,0,0,0,0,180,0.0148,1250,2.3219,2,0.2664,0,0,1,0.61,0.46,4,0,1,0,0
2,0.267,0.53,0.47,0,83.98,739397000000,50,50,1,30,3,0,0,0,0,72,0.013,1250,2.3219,6,0.4116,0.5,0.0086,0,0.67,0.49,6,0,1,0,0
0.22,0.113,0.97,0.03,0,85.01,732000000000,50,50,0,0,0,1,0,2,0,180,0.0163,1250,2.3219,2,0.0784,1,0.0004,0,0.15,0.38,2,0,1,0,0
0.22,0.113,0.6,0.4,0,125.05,1634120000000,90,90,1,70,5,0,0,0,0,144,0.0375,4050,2.3219,8,0.3285,0.5,0.01,0,0.47,0.57,12,0,1,0,0
0.22,0.113,0.76,0.17,0.07,48.51,947000000000,50,50,1,30,3,0,0,0,0,360,0.0117,1250,2.3219,3,0.4996,0.7,0.0095,0,0.66,0.39,4,0,1,0,0
0.22,0.113,1,0,0,97.42,947000000000,70,70,0,0,0,1,10,6,0,333.3333,0.0237,2450,2.3219,6,0.3573,0.7,0.0114,0,0,0,0,0,1,0,0
2,0.267,0.7,0.3,0,37.72,796000000000,50,50,1,30,4,0,0,0,0,120,0.0151,1250,2.3219,4,0.3028,0.5,0.0055,0,0.76,0.62,4,0,1,0,0
0.22,0.113,0.93,0.07,0,59,935000000000,70,70,1,30,4,0,0,0,0,180,0.0206,2450,2.3219,2,0.4649,1,0.0053,0,0.64,0.42,3,0,1,0,0
0.22,0.113,0.93,0.07,0,33.04,498000000000,50,50,1,30,5,0,0,0,0,360,0.0136,1250,2.3219,2,0.3532,1,0.0082,0,0.82,0.52,2,0,1,0,0
0.22,0.113,0.63,0.37,0,70.14,1410000000000,70,70,1,70,3,0,0,0,0,102.8571,0.0241,2450,2.3219,12,0.3894,0.7,0.0112,0,0.59,0.53,9,0,1,0,0
0.22,0.113,0.93,0.07,0,71.73,953000000000,70,70,1,30,3,0,0,0,0,90,0.0179,2450,2.3219,7,0.5839,0.4,0.0076,0,0,0,0,0,1,0,0
0.22,0.113,0.57,0.43,0,71.31,807000000000,50,50,1,30,3,0,0,0,0,90,0.0124,1250,2.3219,4,0.4488,0.5,0.0053,0,0.34,0.57,6,0,1,0,0
0.22,0.113,1,0,0,33.05,541000000000,50,50,0,0,0,1,10,2,0,231.4286,0.016,1250,2.3219,10,0.1672,0.4,0.0114,0,0,0,0,0,1,0,0
0.22,0.113,0.67,0.33,0,79.33,1340000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.61,0.53,9,0,1,0,0
0.22,0.113,0.73,0.27,0,48.86,919000000000,70,70,1,70,3,0,0,0,0,270,0.0233,2450,2.3219,5,0.3965,0.4,0.0064,0,0.63,0.53,6,0,1,0,0
0.22,0.113,0.6,0.27,0.13,263.01,2800000000000,90,90,0,0,0,1,40,4,0,265.2632,0.0374,4050,2.3219,16,0.3741,0.5,0.015,0,0.44,0.58,8,0,1,0,0
0.22,0.113,0.8,0.2,0,129.38,1820000000000,90,90,1,15,4,0,0,0,0,180,0.0211,4050,2.3219,2,0.6777,0,0,1,0.68,0.53,4,0,1,0,0
0.22,0.113,1,0,0,68.14,749000000000,70,70,1,30,3,0,0,0,0,160,0.0196,2450,2.3219,8,0.5214,0.6,0.0095,0,0,0,0,0,1,0,0
0.22,0.113,0.7,0.3,0,152.25,1990000000000,70,70,0,0,0,1,40,4,0,348.3871,0.0206,2450,2.3219,7,0.4906,0.6,0.0169,0,0.64,0.5,3,0,1,0,0
0.22,0.113,0.83,0.17,0,53.58,1180000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.53,0.55,6,0,1,0,0
0.22,0.113,0.67,0.33,0,88.01,902000000000,50,50,1,45,5,0,0,0,0,180,0.0138,1250,2.3219,2,0.3284,0,0,1,0.55,0.61,6,0,1,0,0
0.22,0.113,0.73,0.27,0,30.82,487000000000,50,50,1,45,4,0,0,0,0,180,0.0144,1250,2.3219,2,0.2876,0,0,1,0.63,0.62,6,0,1,0,0
0.22,0.113,1,0,0,27.26,520000000000,50,50,0,0,0,1,0,2,0,180,0.0163,1250,2.3219,2,0.0784,1,0.0004,0,0,0,0,0,1,0,0
0.22,0.113,0.62,0.34,0.03,132.35,1310000000000,70,70,0,0,0,1,10,4,0,313.0435,0.0273,2450,2.3219,7,0.2131,0.6,0.0136,0,0.53,0.58,9,0,1,0,0
1.1,0.625,0.77,0.23,0,88.41,713000000000,70,70,1,70,5,0,0,0,0,120,0.0278,2450,2.3219,5,0.2439,0.8,0.0077,0,0.59,0.45,3,0,1,0,0
0.22,0.113,0.77,0.23,0,56.58,989000000000,70,70,0,0,0,1,0,4,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.46,0.66,6,0,1,0,0
0.22,0.113,0.67,0.33,0,129.97,1110160000000,70,70,1,70,3,0,0,0,0,90,0.0242,2450,2.3219,15,0.4027,0.4,0.0118,0,0.6,0.55,6,0,1,0,0
0.22,0.113,1,0,0,76.1,1170000000000,90,90,0,0,0,1,20,2,0,241.6438,0.0456,4050,2.3219,36,0.1053,0.5,0.0139,0,0,0,0,0,1,0,0
0.22,0.113,0.8,0.03,0.17,85.9,1890000000000,70,70,1,30,3,0,0,0,0,180,0.0182,2450,2.3219,2,0.5598,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.83,0.17,0,79.2,1270000000000,90,90,1,30,5,0,0,0,0,270,0.0325,4050,2.3219,8,0.4186,0.8,0.0103,0,0.56,0.65,8,0,1,0,0
0.22,0.113,1,0,0,51.11,958000000000,90,90,1,15,4,0,0,0,0,180,0.0206,4050,2.3219,2,0.6828,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.79,0.17,0.03,93.55,922000000000,70,70,1,70,4,0,0,0,0,360,0.0235,2450,2.3219,2,0.3616,1,0.004,0,0.56,0.6,6,0,1,0,0
0.22,0.113,0.86,0.14,0,69.35,695000000000,50,50,1,45,4,0,0,0,0,90,0.0142,1250,2.3219,4,0.32,0.5,0.0037,0,0.69,0.52,4,0,1,0,0
2,0.267,0.5,0.5,0,184.01,2140720000000,70,70,1,15,4,0,0,0,0,180,0.0159,2450,2.3219,2,0.6151,1,0.0001,0,0.51,0.6,3,0,1,0,0
0.22,0.113,0.69,0.31,0,55.95,733000000000,50,50,1,45,5,0,0,0,0,180,0.0144,1250,2.3219,2,0.2964,0,0,1,0.51,0.66,6,0,1,0,0
0.22,0.113,0.83,0.17,0,103.1,828000000000,50,50,0,0,0,1,0,6,0,180,0.0163,1250,2.3219,2,0.0784,1,0.0004,0,0.59,0.53,6,0,1,0,0
2,0.267,0.97,0.03,0,144.15,891000000000,70,70,1,45,5,0,0,0,0,180,0.0247,2450,2.3219,2,0.3255,0,0,1,0,0,0,0,1,0,0
1.1,0.625,0.39,0.57,0.04,87.97,2190000000000,90,90,1,30,3,0,0,0,0,180,0.026,4050,2.3219,3,0.6043,1,0.0123,0,0,0,0,0,1,0,0
0.22,0.113,0.83,0.17,0,63.57,854000000000,50,50,1,45,3,0,0,0,0,360,0.0146,1250,2.3219,4,0.3616,0.5,0.0286,0,0.59,0.68,2,0,1,0,0
0.22,0.113,0.07,0,0.93,17.34,5990000000000,70,70,0,0,0,1,0,4,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.7,0.27,0.03,91.37,991000000000,50,50,1,30,3,0,0,0,0,180,0.0126,1250,2.3219,4,0.4532,0.2,0.0062,0,0.51,0.33,4,0,1,0,0
0.22,0.113,0.6,0.03,0.37,102.24,3270000000000,70,70,0,0,0,1,20,6,0,288,0.0172,2450,2.3219,5,0.5812,0.4,0.0102,0,0,0,0,0,1,0,0
0.22,0.113,0.17,0.8,0.03,11.93,4940000000000,50,50,0,0,0,1,20,2,0,205.7143,0.0154,1250,2.3219,15,0.2616,0.7,0.0125,0,0.56,0.62,6,0,1,0,0
0.22,0.113,0.03,0.47,0.5,15.71,6010000000000,90,90,1,45,5,0,0,0,0,276.9231,0.0339,4050,2.3219,13,0.4114,0.6,0.0104,0,0.61,0.57,8,0,1,0,0
0.22,0.113,1,0,0,34.11,535000000000,50,50,1,30,5,0,0,0,0,360,0.0138,1250,2.3219,1,0.3192,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.77,0.23,0,117.91,1580000000000,70,70,0,0,0,1,0,2,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.54,0.6,6,0,1,0,0
0.22,0.113,1,0,0,48.06,792000000000,50,50,0,0,0,1,10,2,0,102.8571,0.0161,1250,2.3219,14,0.1772,0.4,0.014,0,0,0,0,0,1,0,0
2,0.267,0.5,0.5,0,223.42,1590000000000,90,90,1,70,5,0,0,0,0,216,0.0378,4050,2.3219,6,0.3457,0.3,0.0064,0,0.52,0.54,12,0,1,0,0
1.1,0.625,0.1,0.9,0,203.08,3480000000000,90,90,1,70,5,0,0,0,0,303.1579,0.0394,4050,2.3219,7,0.291,0.4,0.0103,0,0.75,0.54,12,0,1,0,0
2,0.267,0.5,0.5,0,121.15,1480000000000,70,70,1,30,4,0,0,0,0,90,0.0201,2450,2.3219,4,0.5049,0.5,0.0052,0,0.35,0.63,6,0,1,0,0
0.22,0.113,0.97,0.03,0,121.92,1674590000000,90,90,1,70,5,0,0,0,0,270,0.0409,4050,2.3219,7,0.2579,0.4,0.0083,0,0.63,0.43,4,0,1,0,0
1.1,0.625,0.63,0.37,0,107.36,1106750000000,50,50,1,70,5,0,0,0,0,180,0.0158,1250,2.3219,2,0.2176,0,0,1,0.76,0.93,2,0,1,0,0
0.22,0.113,0.27,0.7,0.03,122.98,1850000000000,90,90,1,45,3,0,0,0,0,120,0.0269,4050,2.3219,4,0.584,0.5,0.0043,0,0.49,0.49,12,0,1,0,0
0.22,0.113,0.83,0.1,0.07,185.07,1660000000000,90,90,1,70,5,0,0,0,0,127.0588,0.0415,4050,2.3219,14,0.2441,0.4,0.0109,0,0.51,0.53,4,0,1,0,0
0.22,0.113,0.47,0.53,0,132.66,1820000000000,70,70,1,45,3,0,0,0,0,249.2308,0.0211,2450,2.3219,6,0.4804,0.7,0.0095,0,0.43,0.62,9,0,1,0,0
2,0.267,0.87,0.13,0,118.13,733000000000,50,50,1,45,4,0,0,0,0,240,0.0145,1250,2.3219,5,0.316,0.6,0.0125,0,0.58,0.39,2,0,1,0,0
0.22,0.113,1,0,0,54.26,946000000000,70,70,0,0,0,1,30,2,0,140.8696,0.0288,2450,2.3219,38,0.2049,0.7,0.014,0,0,0,0,0,1,0,0
0.22,0.113,0.67,0.33,0,175.34,2780000000000,90,90,1,45,4,0,0,0,0,160,0.0338,4050,2.3219,9,0.4438,0.6,0.0119,0,0.59,0.6,12,0,1,0,0
2,0.267,0.7,0.3,0,197.67,1443570000000,90,90,1,30,4,0,0,0,0,180,0.0281,4050,2.3219,4,0.5589,1,0.0056,0,0.74,0.6,8,0,1,0,0
0.22,0.113,0.93,0.07,0,25.74,563000000000,50,50,1,15,4,0,0,0,0,360,0.0101,1250,2.3219,1,0.5488,0,0,1,0.56,0.51,2,0,1,0,0
0.22,0.113,0.8,0.2,0,99.26,985000000000,70,70,1,70,3,0,0,0,0,205.7143,0.0239,2450,2.3219,7,0.3924,0.6,0.0067,0,0.51,0.61,6,0,1,0,0
0.22,0.113,0.57,0.4,0.03,121.42,1750000000000,90,90,1,45,3,0,0,0,0,180,0.0285,4050,2.3219,4,0.5648,1,0.0068,0,0.34,0.64,4,0,1,0,0
0.22,0.113,0.61,0.39,0,74.85,1140000000000,90,90,1,15,3,0,0,0,0,360,0.0164,4050,2.3219,2,0.7728,1,0.0139,0,0.47,0.61,4,0,1,0,0
1.1,0.625,0.37,0.6,0.03,59.99,3574670000000,70,70,1,15,3,0,0,0,0,120,0.0158,2450,2.3219,3,0.6435,1,0.0031,0,0,0,0,0,1,0,0
0.22,0.113,0.8,0.17,0.03,100.54,1510000000000,70,70,1,30,5,0,0,0,0,90,0.0224,2450,2.3219,4,0.4159,0.2,0.0027,0,0.39,0.53,6,0,1,0,0
1.1,0.625,0.43,0.57,0,92.16,1730000000000,70,70,1,15,4,0,0,0,0,205.7143,0.0179,2450,2.3219,5,0.5586,0.4,0.0077,0,0.55,0.6,6,0,1,0,0
0.22,0.113,0.97,0.03,0,98.52,1220000000000,90,90,1,45,5,0,0,0,0,187.8261,0.0348,4050,2.3219,13,0.3912,0.5,0.0111,0,0,0,0,0,1,0,0
0.22,0.113,0.13,0,0.87,23.63,5960000000000,90,90,1,70,3,0,0,0,0,168,0.033,4050,2.3219,17,0.4736,0.5,0.0136,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,39.19,526000000000,50,50,1,45,5,0,0,0,0,90,0.015,1250,2.3219,4,0.2672,0.5,0.0053,0,0,0,0,0,1,0,0
0.22,0.113,0.1,0.3,0.6,14.83,5780000000000,90,90,1,30,4,0,0,0,0,90,0.0228,4050,2.3219,4,0.6378,1,0.0059,0,0.57,0.38,4,0,1,0,0
0.22,0.113,0.63,0.37,0,129.13,1550000000000,90,90,1,30,5,0,0,0,0,180,0.028,4050,2.3219,4,0.5331,1,0.0089,0,0.61,0.54,12,0,1,0,0
0.22,0.113,0.86,0.14,0,166.15,1300000000000,70,70,1,70,3,0,0,0,0,100,0.025,2450,2.3219,18,0.352,0.4,0.0115,0,0.4,0.49,9,0,1,0,0
0.22,0.113,0.9,0.1,0,68.51,1160000000000,70,70,0,0,0,1,0,2,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.48,0.58,6,0,1,0,0
0.22,0.113,1,0,0,86.44,880000000000,90,90,1,45,3,0,0,0,0,110.7692,0.0274,4050,2.3219,13,0.5798,0.4,0.0081,0,0,0,0,0,1,0,0
1.1,0.625,0.53,0.47,0,108.85,1331750000000,70,70,1,30,5,0,0,0,0,90,0.0206,2450,2.3219,4,0.4553,1,0.0049,0,0.69,0.58,9,0,1,0,0
1.1,0.625,0.8,0.13,0.07,126.07,1391850000000,70,70,1,70,5,0,0,0,0,180,0.0248,2450,2.3219,4,0.2953,1,0.0056,0,0,0,0,0,1,0,0
0.22,0.113,0.77,0.23,0,56.58,989000000000,70,70,0,0,0,1,0,4,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.46,0.66,6,0,1,0,0
2,0.267,0.6,0.4,0,95.85,731000000000,70,70,1,30,4,0,0,0,0,225,0.021,2450,2.3219,8,0.4465,0.6,0.0701,0.0002,0.42,0.82,6,0,1,0,0
0.22,0.113,0.8,0.2,0,118.09,1110000000000,70,70,0,0,0,1,10,2,0,209.0323,0.0296,2450,2.3219,16,0.1053,0.6,0.0111,0,0.75,0.91,3,0,1,0,0
0.22,0.113,0.8,0.2,0,118.09,1110000000000,70,70,0,0,0,1,10,2,0,209.0323,0.0296,2450,2.3219,16,0.1053,0.6,0.0111,0,0.75,0.91,3,0,1,0,0
2,0.267,0.48,0.52,0,23.3,671821000000,90,90,1,15,3,0,0,0,0,180,0.0174,4050,2.3219,2,0.758,0,0,1,0.55,0.58,8,0,1,0,0
0.22,0.113,1,0,0,0.05,400000004,50,50,1,15,5,0,0,0,0,360,0.0126,1250,2.3219,2,0.428,1,0.018,0,0.2,0.42,2,0,1,0,0
0.22,0.113,0.3,0.63,0.07,191.58,3290000000000,70,70,0,0,0,1,30,4,0,225,0.0227,2450,2.3219,10,0.4286,0.4,0.0116,0,0.51,0.58,9,0,1,0,0
0.22,0.113,1,0,0,120.34,1390000000000,90,90,0,0,0,1,0,2,0,180,0.0454,4050,2.3219,2,0.044,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.93,0.07,0,84.32,1020000000000,70,70,1,70,5,0,0,0,0,180,0.0264,2450,2.3219,3,0.2643,0.7,0.005,0,0.48,0.32,3,0,1,0,0
0.22,0.113,0.53,0.47,0,71.9,1170000000000,70,70,0,0,0,1,20,2,0,67.5,0.0293,2450,2.3219,32,0.149,0.5,0.0151,0,0.53,0.66,9,0,1,0,0
0.22,0.113,0.45,0.55,0,113.66,1514790000000,70,70,1,15,5,0,0,0,0,120,0.0191,2450,2.3219,6,0.5261,0.7,0.009,0,0.59,0.65,9,0,1,0,0
1.1,0.625,0.4,0.47,0.13,106.91,2724390000000,90,90,1,30,5,0,0,0,0,360,0.0286,4050,2.3219,2,0.5296,1,0.0107,0,0,0,0,0,1,0,0
0.22,0.113,0.73,0.27,0,60.68,1500000000000,70,70,1,30,5,0,0,0,0,180,0.0234,2450,2.3219,5,0.3745,0.8,0.0078,0,0.48,0.65,3,0,1,0,0
0.22,0.113,0.73,0.27,0,76.94,1400000000000,70,70,0,0,0,1,10,2,0,171.4286,0.0295,2450,2.3219,16,0.1067,0.5,0.011,0,0.56,0.55,6,0,1,0,0
0.22,0.113,0.93,0.07,0,23.67,656000000000,50,50,1,70,5,0,0,0,0,180,0.0154,1250,2.3219,2,0.2204,0,0,1,0.5,0.71,2,0,1,0,0
0.22,0.113,0.67,0.33,0,70,1060000000000,70,70,1,70,4,0,0,0,0,231.4286,0.0262,2450,2.3219,9,0.2835,0.6,0.0086,0,0.53,0.57,9,0,1,0,0
0.22,0.113,0.67,0.33,0,99.05,1230000000000,70,70,1,15,5,0,0,0,0,90,0.0177,2450,2.3219,4,0.5694,0.5,0.0044,0,0.62,0.37,9,0,1,0,0
0.22,0.113,0.8,0.2,0,146.14,1910000000000,90,90,1,30,4,0,0,0,0,216,0.0295,4050,2.3219,5,0.5246,0.6,0.0108,0,0.7,0.44,4,0,1,0,0
0.22,0.113,1,0,0,36.86,675000000000,50,50,0,0,0,1,0,4,0,180,0.0163,1250,2.3219,2,0.0784,1,0.0004,0,0,0,0,0,1,0,0
0.22,0.113,0.93,0.07,0,121.19,1470000000000,90,90,1,45,5,0,0,0,0,240,0.0367,4050,2.3219,10,0.3662,0.4,0.0416,0.0001,0,0,0,0,1,0,0
0.22,0.113,1,0,0,82.22,1150000000000,70,70,0,0,0,1,20,4,0,216,0.0255,2450,2.3219,12,0.3198,0.5,0.0109,0,0,0,0,0,1,0,0
0.22,0.113,0,1,0,11.6,5960000000000,50,50,1,30,5,0,0,0,0,180,0.0135,1250,2.3219,2,0.3656,0,0,1,0.51,0.76,6,0,1,0,0
0.22,0.113,0.86,0.14,0,47.1,876000000000,70,70,1,70,5,0,0,0,0,72,0.0277,2450,2.3219,5,0.2288,0.8,0.0065,0,0.37,0.55,6,0,1,0,0
1.1,0.625,0.43,0.5,0.07,70.05,2898410000000,70,70,1,30,4,0,0,0,0,216,0.0215,2450,2.3219,5,0.4559,0.4,0.0082,0,0.54,0.38,3,0,1,0,0
2,0.267,0.86,0.14,0,47.79,449000000000,70,70,1,45,4,0,0,0,0,270,0.025,2450,2.3219,7,0.3516,0.7,0.0109,0,0.76,0.58,6,0,1,0,0
0.22,0.113,0.76,0.17,0.07,48.51,946521000000,50,50,1,30,3,0,0,0,0,360,0.0117,1250,2.3219,3,0.4996,0.7,0.0095,0,0.66,0.39,4,0,1,0,0
0.22,0.113,0.9,0.1,0,76.24,1350000000000,90,90,0,0,0,1,0,2,0,180,0.0454,4050,2.3219,2,0.044,0,0,1,0.6,0.52,12,0,1,0,0
0.22,0.113,0.9,0.03,0.07,127.37,1920000000000,90,90,1,70,4,0,0,0,0,270,0.0381,4050,2.3219,8,0.3356,0.6,0.0123,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,157.99,1350000000000,90,90,1,70,4,0,0,0,0,180,0.0353,4050,2.3219,5,0.3977,0.6,0.0082,0,0,0,0,0,1,0,0
0.22,0.113,0.97,0.03,0,43.22,649000000000,50,50,1,30,5,0,0,0,0,180,0.0146,1250,2.3219,2,0.2796,0,0,1,0.46,0.64,2,0,1,0,0
0.22,0.113,1,0,0,52.05,1040000000000,90,90,1,30,5,0,0,0,0,240,0.0297,4050,2.3219,7,0.5112,0.4,0.0096,0,0,0,0,0,1,0,0
0.22,0.113,0.73,0.27,0,77.58,745000000000,50,50,1,45,5,0,0,0,0,180,0.0154,1250,2.3219,2,0.2376,0,0,1,0.44,0.77,4,0,1,0,0
0.22,0.113,0.97,0.03,0,125.25,1110000000000,70,70,1,45,4,0,0,0,0,270,0.0242,2450,2.3219,5,0.3661,0.2,0.0117,0,0,0,0,0,1,0,0
0.22,0.113,0.73,0.27,0,38.77,879000000000,70,70,1,70,5,0,0,0,0,180,0.027,2450,2.3219,4,0.2329,1,0.0108,0,0.47,0.65,6,0,1,0,0
0.22,0.113,0.87,0.13,0,34.03,549000000000,50,50,1,30,3,0,0,0,0,120,0.0126,1250,2.3219,3,0.4216,1,0.007,0,0.83,0.4,4,0,1,0,0
0.22,0.113,1,0,0,71.38,638000000000,50,50,1,70,3,0,0,0,0,180,0.0144,1250,2.3219,4,0.3056,0.5,0.0066,0,0,0,0,0,1,0,0
0.22,0.113,0.86,0.1,0.03,36.77,666000000000,50,50,1,30,5,0,0,0,0,180,0.0127,1250,2.3219,2,0.412,0,0,1,0.73,0.39,2,0,1,0,0
0.22,0.113,0.5,0.37,0.13,247.21,3070000000000,90,90,0,0,0,1,20,6,0,257.1429,0.0356,4050,2.3219,9,0.3786,0.3,0.0106,0,0.53,0.4,4,0,1,0,0
2,0.267,0.3,0.7,0,231.88,2300000000000,90,90,1,15,5,0,0,0,0,120,0.026,4050,2.3219,4,0.5881,1,0.0081,0,0.58,0.66,8,0,1,0,0
0.22,0.113,1,0,0,13.45,359000000000,50,50,1,70,3,0,0,0,0,90,0.0143,1250,2.3219,5,0.3028,0.4,0.0074,0,0.47,0.52,6,0,1,0,0
0.22,0.113,0.83,0.17,0,77.62,867000000000,70,70,0,0,0,1,30,6,0,205.7143,0.0174,2450,2.3219,9,0.5878,0.7,0.0068,0,0.48,0.37,6,0,1,0,0
1.1,0.625,0.55,0.45,0,39.52,874259000000,50,50,1,30,3,0,0,0,0,102.8571,0.0132,1250,2.3219,7,0.408,0.6,0.0079,0,0.47,0.66,6,0,1,0,0
1.1,0.625,0.03,0.9,0.07,12.47,5790000000000,50,50,1,30,4,0,0,0,0,360,0.0138,1250,2.3219,1,0.382,0,0,1,0.58,0.42,6,0,1,0,0
0.22,0.113,0.73,0.13,0.13,248.14,2760000000000,90,90,0,0,0,1,30,4,0,126,0.0393,4050,2.3219,17,0.3053,0.8,0.0138,0,0.56,0.53,4,0,1,0,0
0.22,0.113,1,0,0,100.82,1860000000000,90,90,1,45,4,0,0,0,0,342.8571,0.0314,4050,2.3219,4,0.486,0.8,0.0181,0,0,0,0,0,1,0,0
0.22,0.113,0.79,0.21,0,54.31,670000000000,50,50,1,30,3,0,0,0,0,90,0.011,1250,2.3219,4,0.514,1,0.0094,0,0.41,0.52,4,0,1,0,0
0.22,0.113,0.83,0.17,0,90.59,1000000000000,70,70,1,30,3,0,0,0,0,180,0.019,2450,2.3219,2,0.5516,1,0.0001,0,0.34,0.54,6,0,1,0,0
0.22,0.113,0.77,0.07,0.17,251.57,3000000000000,50,50,0,0,0,1,30,4,0,270,0.0105,1250,2.3219,6,0.5536,0.3,0.0163,0,0,0,0,0,1,0,0
0.22,0.113,0.6,0.4,0,53.29,816000000000,50,50,1,30,5,0,0,0,0,180,0.0118,1250,2.3219,2,0.4332,0,0,1,0.61,0.83,4,0,1,0,0
0.22,0.113,0.83,0.17,0,36.88,676000000000,50,50,1,30,5,0,0,0,0,120,0.0146,1250,2.3219,3,0.2848,1,0.0073,0,0.62,0.64,4,0,1,0,0
0.22,0.113,0.9,0.1,0,47.98,837000000000,70,70,1,45,5,0,0,0,0,90,0.0246,2450,2.3219,4,0.3139,0.5,0.0026,0,0.48,0.65,3,0,1,0,0
0.22,0.113,0,0.87,0.13,11.46,5960000000000,70,70,1,30,5,0,0,0,0,288,0.0203,2450,2.3219,4,0.4684,0.8,0.0102,0,0.5,0.62,9,0,1,0,0
0.22,0.113,0.77,0.23,0,38.14,716000000000,50,50,1,45,5,0,0,0,0,180,0.0144,1250,2.3219,2,0.2632,0,0,1,0.59,0.53,6,0,1,0,0
0.22,0.113,0.7,0.07,0.23,153.29,2300000000000,70,70,0,0,0,1,30,4,0,120,0.0223,2450,2.3219,11,0.4465,0.7,0.0073,0,0,0,0,0,1,0,0
0.22,0.113,0.97,0.03,0,121.43,1180000000000,70,70,1,45,5,0,0,0,0,144,0.0237,2450,2.3219,5,0.3614,0.4,0.0066,0,0,0,0,0,1,0,0
2,0.267,0.37,0.63,0,380.64,3140000000000,90,90,1,30,5,0,0,0,0,154.2857,0.0307,4050,2.3219,7,0.494,0.1,0.0091,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,96.59,1540000000000,90,90,1,30,3,0,0,0,0,120,0.0238,4050,2.3219,4,0.6519,0.8,0.0068,0,0,0,0,0,1,0,0
0.22,0.113,0.7,0.3,0,120.91,1670000000000,90,90,1,70,4,0,0,0,0,308.5714,0.0381,4050,2.3219,10,0.3347,0.4,0.0144,0,0.54,0.58,12,0,1,0,0
0.22,0.113,0.59,0.41,0,144.06,1680000000000,90,90,1,70,3,0,0,0,0,180,0.033,4050,2.3219,8,0.4799,0.6,0.009,0,0.64,0.9,4,0,1,0,0
0.22,0.113,0.73,0.27,0,92.27,1150000000000,70,70,0,0,0,1,0,4,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.6,0.59,9,0,1,0,0
0.22,0.113,1,0,0,62.56,1250000000000,90,90,1,30,3,0,0,0,0,240,0.0261,4050,2.3219,4,0.6026,0.5,0.0071,0,0,0,0,0,1,0,0
0.22,0.113,0.7,0.3,0,123.73,1780000000000,90,90,0,0,0,1,20,2,0,255.1899,0.0455,4050,2.3219,38,0.1053,0.6,0.0143,0,0.6,0.48,12,0,1,0,0
0.22,0.113,0.43,0.57,0,138.49,1090000000000,70,70,1,15,4,0,0,0,0,180,0.0158,2450,2.3219,2,0.609,1,0.0002,0,0.6,0.71,9,0,1,0,0
0.22,0.113,0.73,0.23,0.03,172.24,1720000000000,70,70,1,70,4,0,0,0,0,360,0.0252,2450,2.3219,1,0.3069,0,0,1,0.48,0.34,6,0,1,0,0
0.22,0.113,0.57,0.43,0,157.06,2000000000000,90,90,1,15,5,0,0,0,0,120,0.028,4050,2.3219,3,0.5564,1,0.0075,0,0.55,0.64,12,0,1,0,0
2,0.267,0.43,0.57,0,272.96,2710000000000,70,70,1,30,4,0,0,0,0,240,0.0212,2450,2.3219,5,0.4647,0.6,0.007,0,0.58,0.35,6,0,1,0,0
0.22,0.113,0.87,0.13,0,63.16,1190000000000,70,70,1,30,5,0,0,0,0,160,0.0226,2450,2.3219,6,0.4045,0.3,0.0097,0,0.48,0.52,3,0,1,0,0
2,0.267,0.67,0.33,0,187.81,1271630000000,90,90,1,45,4,0,0,0,0,308.5714,0.0333,4050,2.3219,5,0.4468,0.2,0.0096,0,0.67,0.44,4,0,1,0,0
