episode_duration,success_rate,collision_rate,robot_radius,robot_max_speed,number_dynamic_obs,number_static_obs,robot_pos_x,robot_pos_y,burger,jackal,ridgeback,agvota,rto,rto_real,teb,dwa,mpc,rlca,arena,rosnav,num_vertices_static_obs_0,num_vertices_static_obs_1,num_vertices_static_obs_2,num_vertices_static_obs_3,num_vertices_static_obs_4,num_vertices_static_obs_5,num_vertices_static_obs_6,num_vertices_static_obs_7,num_vertices_static_obs_8,num_vertices_static_obs_9,num_vertices_static_obs_10,num_vertices_static_obs_11,num_vertices_static_obs_12,num_vertices_static_obs_13,num_vertices_static_obs_14,size_dynamic_obs_0,size_dynamic_obs_1,size_dynamic_obs_2,size_dynamic_obs_3,size_dynamic_obs_4,size_dynamic_obs_5,size_dynamic_obs_6,size_dynamic_obs_7,size_dynamic_obs_8,size_dynamic_obs_9,size_dynamic_obs_10,size_dynamic_obs_11,size_dynamic_obs_12,size_dynamic_obs_13,size_dynamic_obs_14,speed_dynamic_obs_0,speed_dynamic_obs_1,speed_dynamic_obs_2,speed_dynamic_obs_3,speed_dynamic_obs_4,speed_dynamic_obs_5,speed_dynamic_obs_6,speed_dynamic_obs_7,speed_dynamic_obs_8,speed_dynamic_obs_9,speed_dynamic_obs_10,speed_dynamic_obs_11,speed_dynamic_obs_12,speed_dynamic_obs_13,speed_dynamic_obs_14,timeout_rate,path_length,map,robot_model,AngleInfo,Entropy,MapSize,MaxEntropy,NumObs_Cv2,OccupancyRatio,distance(normalized),distance.avg,distance.variance,World
163.3,1,0,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,34.8338951671,4d46d7c3-949e-476f-917c-e571a30e0edc,burger,180,0.0141952694,1800,2.3219280949,2,0.5780555556,1,0.00371,0,4d46d7c3-949e-476f-917c-e571a30e0edc
256.57,0.85,0.05,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,51.6034361932,4d60d0da-6c76-4ca1-8b71-68cab047522f,burger,135,0.0247285401,3200,2.3219280949,8,0.52140625,0.8,0.01001,1E-05,4d60d0da-6c76-4ca1-8b71-68cab047522f
224.26,0.85,0.05,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,40.6241384764,4f33a216-7026-41a1-bd95-61595f85dfbb,burger,180,0.0153984442,5000,2.3219280949,2,0.8278,1,0.00207,0,4f33a216-7026-41a1-bd95-61595f85dfbb
195.325,0.9,0.05,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.1,31.7171127434,4f477047-50cd-45da-aab4-f524050fa862,burger,102.8571428571,0.0168329182,1800,2.3219280949,5,0.4477777778,0.4,0.00704,0,4f477047-50cd-45da-aab4-f524050fa862
139.405,0.85,0.15,0.113,0.22,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.05,23.8385517124,4f554035-df60-447c-ab2d-9727f02b8374,burger,360,0.0093199534,800,2.3219280949,2,0.340625,1,0.00893,0,4f554035-df60-447c-ab2d-9727f02b8374
180.85,0.75,0.2,0.113,0.22,14.9913793103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2998275862,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.05,35.7133082988,4ff3cb92-6268-4d9d-9ed0-2d7fae2bcec6,burger,180,0.0124583455,3200,2.3219280949,2,0.789375,1,0.0014,0,4ff3cb92-6268-4d9d-9ed0-2d7fae2bcec6
124.405,1,0,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,30.6120780049,504685f5-2976-4168-b681-0badd35fb391,burger,240,0.0203988876,1800,2.3219280949,4,0.2852777778,0.8,0.0114,1E-05,504685f5-2976-4168-b681-0badd35fb391
187.44,1,0,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,43.3757994724,506b4698-37b2-49cd-a708-07c0695261a1,burger,240,0.0246404976,3200,2.3219280949,3,0.52890625,0.7,0.00441,0,506b4698-37b2-49cd-a708-07c0695261a1
345.145,0.5,0.1,0.113,0.22,5,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.4,39.2299467069,50a6d08e-2c8c-4dc8-9c72-312e55d611aa,burger,180,0.0131327353,1800,2.3219280949,3,0.5927777778,1,0.01218,0,50a6d08e-2c8c-4dc8-9c72-312e55d611aa
142.375,1,0,0.113,0.22,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3768692193,50db3b6e-4881-46a2-b4bc-74e2167f46b7,burger,144,0.0200236104,1800,2.3219280949,6,0.3186111111,0.7,0.0081,0,50db3b6e-4881-46a2-b4bc-74e2167f46b7
262.94,0.75,0.05,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.25,34.5217464165,50e73654-edcc-4a87-a377-939bc10e9492,burger,294.5454545455,0.0161028461,1800,2.3219280949,5,0.4902777778,0.6,0.01055,0,50e73654-edcc-4a87-a377-939bc10e9492
316.685,0.8,0,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.2,57.2733637257,50f79823-1d63-4f6c-9e70-ea219dc85654,burger,120,0.0188802079,3200,2.3219280949,3,0.65109375,1,0.0035,0,50f79823-1d63-4f6c-9e70-ea219dc85654
315.45,0.45,0.2,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.4,28.138990205,510c6f9e-4b67-483a-9461-ae5bd77cd8dc,burger,180,0.0121816785,1800,2.3219280949,2,0.6519444444,1,0.00015,0,510c6f9e-4b67-483a-9461-ae5bd77cd8dc
170.635,0.95,0,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.05,32.8505817637,5112f627-ec9f-451c-9a1d-5f8fc4e7fed8,burger,240,0.020475715,1800,2.3219280949,8,0.3069444444,0.5,0.00717,0,5112f627-ec9f-451c-9a1d-5f8fc4e7fed8
102.035,1,0,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,24.3460772076,512c554e-88b9-48c0-a4b7-915747fba03c,burger,360,0.0102538221,800,2.3219280949,2,0.299375,1,0.00527,0,512c554e-88b9-48c0-a4b7-915747fba03c
277.645,0.55,0.25,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,28.1153768149,518f0f6d-8201-4d82-924e-4d63e9df643d,burger,180,0.0104182518,1800,2.3219280949,2,0.6969444444,1,0.00042,0,518f0f6d-8201-4d82-924e-4d63e9df643d
324.895,0.75,0.05,0.113,0.22,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,64.4206214656,51c10c35-7f8b-403a-9e6f-72b61b2682dc,burger,216,0.0380414109,5000,2.3219280949,9,0.4942,0.4,0.00938,0,51c10c35-7f8b-403a-9e6f-72b61b2682dc
169.44,0.7,0.25,0.113,0.22,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.1,24.229067237,521235c3-1ddb-4285-9d99-1652277f228c,burger,120,0.0105379192,1800,2.3219280949,3,0.6897222222,1,0.00199,0,521235c3-1ddb-4285-9d99-1652277f228c
190.865,0.95,0,0.113,0.22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.05,42.8391459109,5256995e-5ef3-4c0b-8fcc-54a403ed557f,burger,196.3636363636,0.0329508051,3200,2.3219280949,23,0.3246875,0.5,0.01238,1E-05,5256995e-5ef3-4c0b-8fcc-54a403ed557f
148.735,1,0,0.113,0.22,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7963021081,52edf216-7201-4e4c-8db3-2a6fd7de54fc,burger,102.8571428571,0.028603466,3200,2.3219280949,8,0.40859375,0.8,0.00911,1E-05,52edf216-7201-4e4c-8db3-2a6fd7de54fc
204.68,1,0,0.113,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5995763308,52ef8808-10be-4bd3-a571-abb8a8a2729b,burger,120,0.0296680641,3200,2.3219280949,10,0.42171875,0.6,0.00903,0,52ef8808-10be-4bd3-a571-abb8a8a2729b
216.01,0.95,0,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.05,44.0151762132,53609025-cccb-4206-879f-de7a37178d15,burger,180,0.0193357882,3200,2.3219280949,4,0.6471875,1,0.01052,0,53609025-cccb-4206-879f-de7a37178d15
327.49,0.65,0,0.113,0.22,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.35,35.1219440176,5379d32c-3cf1-43ec-8868-f8b90343b705,burger,360,0.017752752,3200,2.3219280949,3,0.67296875,0.3,0.03366,4E-05,5379d32c-3cf1-43ec-8868-f8b90343b705
164.595,1,0,0.113,0.22,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4929308351,550d11bc-2761-4f18-8da1-40cad9004693,burger,270,0.029430928,3200,2.3219280949,12,0.42015625,0.7,0.01142,0,550d11bc-2761-4f18-8da1-40cad9004693
319.52,0.65,0.2,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.25,48.0938433996,5540c94a-93cb-41a2-bad0-e1a96da6e406,burger,180,0.0141956996,5000,2.3219280949,2,0.8384,1,0.00011,0,5540c94a-93cb-41a2-bad0-e1a96da6e406
326.685,0.5,0.3,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.35,46.8146704557,55c6661c-baf4-4801-b14f-f3b46c6999af,burger,205.7142857143,0.0222981047,3200,2.3219280949,7,0.573125,0.4,0.01067,0,55c6661c-baf4-4801-b14f-f3b46c6999af
233.325,0.8,0.05,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.15,45.0340155979,56713081-56ac-4f5d-82e6-7ca314b2a1c7,burger,180,0.0150384566,5000,2.3219280949,2,0.8341,1,0.0001,0,56713081-56ac-4f5d-82e6-7ca314b2a1c7
134.065,1,0,0.113,0.22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,27.6026381134,56d507ab-361a-4c6c-a4fe-ee10793dc03b,burger,180,0.020329955,1800,2.3219280949,3,0.3080555556,1,0.00303,0,56d507ab-361a-4c6c-a4fe-ee10793dc03b
385.89,0.45,0.1,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,54.2514476569,57fd166f-cf55-417a-9395-334513dc3b96,burger,240,0.0228305352,5000,2.3219280949,4,0.7259,1,0.01075,0,57fd166f-cf55-417a-9395-334513dc3b96
202.525,0.85,0.1,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.05,40.6871093385,57fd2ea6-1db6-469d-805c-1177fd20c98c,burger,180,0.0140192452,3200,2.3219280949,3,0.7553125,1,0.01574,0,57fd2ea6-1db6-469d-805c-1177fd20c98c
257.525,0.85,0,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.15,39.5990926558,57fd973e-1831-47d3-8174-ca2b30b53098,burger,308.5714285714,0.0179153088,3200,2.3219280949,6,0.66703125,0.5,0.0128,0,57fd973e-1831-47d3-8174-ca2b30b53098
201.405,0.95,0,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.05,44.2766396495,5866f9cb-f2bd-4d2c-b944-5f6c488e42c3,burger,300,0.0291653964,3200,2.3219280949,11,0.396875,0.4,0.01338,0,5866f9cb-f2bd-4d2c-b944-5f6c488e42c3
172.73,0.85,0.1,0.113,0.22,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.05,42.8802010682,58bc2444-7d1b-4c38-96fb-3a410008bb29,burger,240,0.0309883042,3200,2.3219280949,8,0.3790625,0.5,0.00897,0,58bc2444-7d1b-4c38-96fb-3a410008bb29
198.84,0.9,0,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,30.7879314851,58fd1986-9ecb-4768-a8b6-31095faa307b,burger,249.2307692308,0.021545267,1800,2.3219280949,11,0.2708333333,0.5,0.01091,0,58fd1986-9ecb-4768-a8b6-31095faa307b
196.38,0.95,0.05,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,45.1221936406,59514941-a676-41e3-873a-b8423237cb42,burger,270,0.0274285971,3200,2.3219280949,8,0.45046875,0.4,0.01165,0,59514941-a676-41e3-873a-b8423237cb42
118.76,0.95,0.05,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,26.5313951595,59b89c70-8719-4101-a448-aa9330dd9c4a,burger,180,0.0087479519,1800,2.3219280949,2,0.7569444444,1,0.00268,0,59b89c70-8719-4101-a448-aa9330dd9c4a
286.13,0.6,0.25,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.25,36.8671688077,59c30749-a562-47de-b2a2-e2987704e347,burger,180,0.0104288222,3200,2.3219280949,2,0.8275,1,0.0001,0,59c30749-a562-47de-b2a2-e2987704e347
271.93,0.8,0,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.2,44.56465168,59d08a11-01f6-46a8-87d4-3f51c5e32695,burger,180,0.0322988482,3200,2.3219280949,7,0.35671875,0.4,0.01026,0,59d08a11-01f6-46a8-87d4-3f51c5e32695
258.71,0.85,0.05,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,56.7319244466,5a58234b-8e1b-4abb-8785-a93409931f7d,burger,225,0.036424268,5000,2.3219280949,7,0.52,0.6,0.00945,0,5a58234b-8e1b-4abb-8785-a93409931f7d
290.905,0.8,0.1,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,58.9025110359,5b15b07e-f626-4a5a-8cad-c43d1c47d21b,burger,180,0.0231548251,5000,2.3219280949,2,0.7197,1,0.00039,0,5b15b07e-f626-4a5a-8cad-c43d1c47d21b
297.445,0.65,0.05,0.113,0.22,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,51.2062952355,5b3659ce-1dac-41a1-9368-54bd20101642,burger,180,0.0216931529,5000,2.3219280949,3,0.7458,1,0.01321,0,5b3659ce-1dac-41a1-9368-54bd20101642
236.73,0.6,0.2,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.25,23.9491726913,5b8c879f-8614-4bcd-994c-f8b68aedc1ac,burger,90,0.0089754646,800,2.3219280949,4,0.438125,1,0.00803,0,5b8c879f-8614-4bcd-994c-f8b68aedc1ac
117.61,1,0,0.113,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8221764701,5bf1734f-1e9d-4c33-869d-5947b3c76641,burger,180,0.0096577573,800,2.3219280949,3,0.370625,1,0.00597,0,5bf1734f-1e9d-4c33-869d-5947b3c76641
332.245,0.6,0.05,0.113,0.22,5,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.35,45.194667096,5bf228c8-bc9d-4cc8-8a0e-5b0852e571dc,burger,180,0.0188282695,5000,2.3219280949,2,0.7795,1,8E-05,0,5bf228c8-bc9d-4cc8-8a0e-5b0852e571dc
240.31,0.65,0,0.113,0.22,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,20.4966607573,5d883d44-8b32-4ea8-86cb-737cc68cfbd2,burger,180,0.0057473261,800,2.3219280949,2,0.655,1,0.00043,0,5d883d44-8b32-4ea8-86cb-737cc68cfbd2
265.315,1,0,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,64.0267974696,5ec13134-f513-4a34-b7ce-1cc5d0521048,burger,313.0434782609,0.0317807398,5000,2.3219280949,6,0.5971,0.7,0.01114,0,5ec13134-f513-4a34-b7ce-1cc5d0521048
368.785,0.75,0.15,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.15,72.3623036574,5f4032b8-0feb-4a06-a4e3-300de4fa16e4,burger,360,0.0339999845,5000,2.3219280949,3,0.5695,0.7,0.03036,0,5f4032b8-0feb-4a06-a4e3-300de4fa16e4
133.25,1,0,0.113,0.22,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4565937089,60f59ced-820e-458e-8b57-fa1febc2388d,burger,180,0.0114139493,1800,2.3219280949,2,0.6580555556,1,0.00028,0,60f59ced-820e-458e-8b57-fa1febc2388d
